DBN,School Name,Category,Cohort Year,Cohort,Cohort #,Total Grads #,Total Grads % of cohort,Total Regents#,Total Regents% of cohort,Total Regents% of grads,Advanced Regents#,Advanced Regents% of cohort,Advanced Regents% of grads,Regents without Advanced#,Regents without Advanced% of cohort,Regents without Advanced% of grads,Local#,Local% of cohort,Local% of grads,Still Enrolled#,Still Enrolled% of cohort,Dropout#,Dropout% of cohort
84X395,"NYC Charter High School for Architecture, Engineering and Construction Industries (AECI)",All Students,2010,5 year June,100,87,87.0,79,79.0,90.8,0,0.0,0.0,79,79.0,90.8,8,8.0,9.2,5,5.0,8,8.0
84X395,"NYC Charter High School for Architecture, Engineering and Construction Industries (AECI)",All Students,2009,5 year June,56,45,80.4,42,75.0,93.3,0,0.0,0.0,42,75.0,93.3,3,5.4,6.7,8,14.3,2,3.6
84X395,"NYC Charter High School for Architecture, Engineering and Construction Industries (AECI)",All Students,2008,5 year June,95,75,78.9,75,78.9,100.0,0,0.0,0.0,75,78.9,100.0,0,0.0,0.0,12,12.6,3,3.2
84X395,"NYC Charter High School for Architecture, Engineering and Construction Industries (AECI)",All Students,2007,5 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X395,"NYC Charter High School for Architecture, Engineering and Construction Industries (AECI)",All Students,2006,5 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X395,"NYC Charter High School for Architecture, Engineering and Construction Industries (AECI)",All Students,2012,6 year June,80,76,95.0,68,85.0,89.5,7,8.8,9.2,61,76.3,80.3,8,10.0,10.5,1,1.3,2,2.5
84X395,"NYC Charter High School for Architecture, Engineering and Construction Industries (AECI)",All Students,2011,6 year June,91,87,95.6,76,83.5,87.4,1,1.1,1.1,75,82.4,86.2,11,12.1,12.6,0,0.0,3,3.3
84X395,"NYC Charter High School for Architecture, Engineering and Construction Industries (AECI)",All Students,2010,6 year June,100,88,88.0,80,80.0,90.9,0,0.0,0.0,80,80.0,90.9,8,8.0,9.1,4,4.0,7,7.0
84X395,"NYC Charter High School for Architecture, Engineering and Construction Industries (AECI)",All Students,2009,6 year June,55,47,85.5,44,80.0,93.6,0,0.0,0.0,44,80.0,93.6,3,5.5,6.4,3,5.5,4,7.3
84X395,"NYC Charter High School for Architecture, Engineering and Construction Industries (AECI)",All Students,2008,6 year June,95,81,85.3,75,78.9,92.6,0,0.0,0.0,75,78.9,92.6,6,6.3,7.4,10,10.5,4,4.2
84X395,"NYC Charter High School for Architecture, Engineering and Construction Industries (AECI)",All Students,2007,6 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X395,"NYC Charter High School for Architecture, Engineering and Construction Industries (AECI)",All Students,2006,6 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X429,Charter High School for Law and Social Justice,All Students,2014,4 year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X429,Charter High School for Law and Social Justice,All Students,2014,4 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X482,Dr. Richard Izquierdo Health and Science Charter School,All Students,2014,4 year August,71,56,78.9,55,77.5,98.2,18,25.4,32.1,37,52.1,66.1,1,1.4,1.8,15,21.1,0,0.0
84X482,Dr. Richard Izquierdo Health and Science Charter School,All Students,2013,4 year August,68,65,95.6,63,92.6,96.9,21,30.9,32.3,42,61.8,64.6,2,2.9,3.1,3,4.4,0,0.0
84X482,Dr. Richard Izquierdo Health and Science Charter School,All Students,2014,4 year June,71,56,78.9,55,77.5,98.2,18,25.4,32.1,37,52.1,66.1,1,1.4,1.8,15,21.1,0,0.0
84X482,Dr. Richard Izquierdo Health and Science Charter School,All Students,2013,4 year June,68,65,95.6,63,92.6,96.9,21,30.9,32.3,42,61.8,64.6,2,2.9,3.1,3,4.4,0,0.0
84X482,Dr. Richard Izquierdo Health and Science Charter School,All Students,2013,5 year August,66,66,100.0,63,95.5,95.5,21,31.8,31.8,42,63.6,63.6,3,4.5,4.5,0,0.0,0,0.0
84X482,Dr. Richard Izquierdo Health and Science Charter School,All Students,2012,5 year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X482,Dr. Richard Izquierdo Health and Science Charter School,All Students,2013,5 year June,66,66,100.0,63,95.5,95.5,21,31.8,31.8,42,63.6,63.6,3,4.5,4.5,0,0.0,0,0.0
84X482,Dr. Richard Izquierdo Health and Science Charter School,All Students,2012,5 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X482,Dr. Richard Izquierdo Health and Science Charter School,All Students,2012,6 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X488,The Equality Charter School,All Students,2014,4 year August,90,76,84.4,66,73.3,86.8,20,22.2,26.3,46,51.1,60.5,10,11.1,13.2,10,11.1,1,1.1
84X488,The Equality Charter School,All Students,2013,4 year August,3,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X488,The Equality Charter School,All Students,2014,4 year June,90,73,81.1,65,72.2,89.0,20,22.2,27.4,45,50.0,61.6,8,8.9,11.0,13,14.4,1,1.1
84X488,The Equality Charter School,All Students,2013,4 year June,3,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X488,The Equality Charter School,All Students,2013,5 year August,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X488,The Equality Charter School,All Students,2013,5 year June,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2014,4 year August,102,87,85.3,80,78.4,92.0,0,0.0,0.0,80,78.4,92.0,7,6.9,8.0,15,14.7,0,0.0
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2013,4 year August,88,79,89.8,70,79.5,88.6,3,3.4,3.8,67,76.1,84.8,9,10.2,11.4,8,9.1,0,0.0
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2012,4 year August,102,92,90.2,86,84.3,93.5,5,4.9,5.4,81,79.4,88.0,6,5.9,6.5,9,8.8,1,1.0
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2011,4 year August,116,106,91.4,103,88.8,97.2,3,2.6,2.8,100,86.2,94.3,3,2.6,2.8,10,8.6,0,0.0
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2010,4 year August,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2014,4 year June,102,86,84.3,79,77.5,91.9,0,0.0,0.0,79,77.5,91.9,7,6.9,8.1,16,15.7,0,0.0
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2013,4 year June,88,78,88.6,69,78.4,88.5,3,3.4,3.8,66,75.0,84.6,9,10.2,11.5,9,10.2,0,0.0
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2012,4 year June,102,88,86.3,84,82.4,95.5,5,4.9,5.7,79,77.5,89.8,4,3.9,4.5,13,12.7,1,1.0
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2011,4 year June,116,102,87.9,98,84.5,96.1,3,2.6,2.9,95,81.9,93.1,4,3.4,3.9,14,12.1,0,0.0
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2010,4 year June,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2013,5 year August,88,83,94.3,75,85.2,90.4,3,3.4,3.6,72,81.8,86.7,8,9.1,9.6,4,4.5,0,0.0
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2012,5 year August,102,95,93.1,87,85.3,91.6,5,4.9,5.3,82,80.4,86.3,8,7.8,8.4,5,4.9,2,2.0
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2011,5 year August,116,110,94.8,103,88.8,93.6,3,2.6,2.7,100,86.2,90.9,7,6.0,6.4,5,4.3,1,0.9
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2010,5 year August,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2013,5 year June,88,83,94.3,75,85.2,90.4,3,3.4,3.6,72,81.8,86.7,8,9.1,9.6,4,4.5,0,0.0
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2012,5 year June,102,95,93.1,87,85.3,91.6,5,4.9,5.3,82,80.4,86.3,8,7.8,8.4,5,4.9,2,2.0
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2011,5 year June,116,110,94.8,103,88.8,93.6,3,2.6,2.7,100,86.2,90.9,7,6.0,6.4,5,4.3,1,0.9
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2010,5 year June,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2012,6 year June,102,96,94.1,88,86.3,91.7,5,4.9,5.2,83,81.4,86.5,8,7.8,8.3,4,3.9,2,2.0
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2011,6 year June,116,110,94.8,103,88.8,93.6,3,2.6,2.7,100,86.2,90.9,7,6.0,6.4,4,3.4,1,0.9
84X539,New Visions Charter High School for Advanced Math and Science,All Students,2010,6 year June,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X553,New Visions Charter High School for the Humanities,All Students,2014,4 year August,141,126,89.4,108,76.6,85.7,6,4.3,4.8,102,72.3,81.0,18,12.8,14.3,7,5.0,7,5.0
84X553,New Visions Charter High School for the Humanities,All Students,2013,4 year August,91,82,90.1,73,80.2,89.0,2,2.2,2.4,71,78.0,86.6,9,9.9,11.0,9,9.9,0,0.0
84X553,New Visions Charter High School for the Humanities,All Students,2012,4 year August,86,74,86.0,62,72.1,83.8,1,1.2,1.4,61,70.9,82.4,12,14.0,16.2,9,10.5,3,3.5
84X553,New Visions Charter High School for the Humanities,All Students,2011,4 year August,105,75,71.4,69,65.7,92.0,4,3.8,5.3,65,61.9,86.7,6,5.7,8.0,17,16.2,5,4.8
84X553,New Visions Charter High School for the Humanities,All Students,2010,4 year August,4,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X553,New Visions Charter High School for the Humanities,All Students,2014,4 year June,141,123,87.2,105,74.5,85.4,6,4.3,4.9,99,70.2,80.5,18,12.8,14.6,10,7.1,7,5.0
84X553,New Visions Charter High School for the Humanities,All Students,2013,4 year June,91,78,85.7,69,75.8,88.5,2,2.2,2.6,67,73.6,85.9,9,9.9,11.5,13,14.3,0,0.0
84X553,New Visions Charter High School for the Humanities,All Students,2012,4 year June,86,72,83.7,60,69.8,83.3,1,1.2,1.4,59,68.6,81.9,12,14.0,16.7,11,12.8,3,3.5
84X553,New Visions Charter High School for the Humanities,All Students,2011,4 year June,105,69,65.7,64,61.0,92.8,4,3.8,5.8,60,57.1,87.0,5,4.8,7.2,22,21.0,5,4.8
84X553,New Visions Charter High School for the Humanities,All Students,2010,4 year June,4,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X553,New Visions Charter High School for the Humanities,All Students,2013,5 year August,90,84,93.3,74,82.2,88.1,2,2.2,2.4,72,80.0,85.7,10,11.1,11.9,3,3.3,3,3.3
84X553,New Visions Charter High School for the Humanities,All Students,2012,5 year August,84,77,91.7,65,77.4,84.4,1,1.2,1.3,64,76.2,83.1,12,14.3,15.6,2,2.4,5,6.0
84X553,New Visions Charter High School for the Humanities,All Students,2011,5 year August,103,88,85.4,77,74.8,87.5,4,3.9,4.5,73,70.9,83.0,11,10.7,12.5,3,2.9,5,4.9
84X553,New Visions Charter High School for the Humanities,All Students,2010,5 year August,4,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X553,New Visions Charter High School for the Humanities,All Students,2013,5 year June,90,82,91.1,73,81.1,89.0,2,2.2,2.4,71,78.9,86.6,9,10.0,11.0,4,4.4,4,4.4
84X553,New Visions Charter High School for the Humanities,All Students,2012,5 year June,84,77,91.7,65,77.4,84.4,1,1.2,1.3,64,76.2,83.1,12,14.3,15.6,2,2.4,5,6.0
84X553,New Visions Charter High School for the Humanities,All Students,2011,5 year June,103,88,85.4,77,74.8,87.5,4,3.9,4.5,73,70.9,83.0,11,10.7,12.5,3,2.9,5,4.9
84X553,New Visions Charter High School for the Humanities,All Students,2010,5 year June,4,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X553,New Visions Charter High School for the Humanities,All Students,2012,6 year June,84,77,91.7,65,77.4,84.4,1,1.2,1.3,64,76.2,83.1,12,14.3,15.6,2,2.4,5,6.0
84X553,New Visions Charter High School for the Humanities,All Students,2011,6 year June,103,88,85.4,77,74.8,87.5,4,3.9,4.5,73,70.9,83.0,11,10.7,12.5,1,1.0,7,6.8
84X553,New Visions Charter High School for the Humanities,All Students,2010,6 year June,4,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X703,Bronx Preparatory Charter School,All Students,2014,4 year August,87,76,87.4,72,82.8,94.7,8,9.2,10.5,64,73.6,84.2,4,4.6,5.3,9,10.3,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2013,4 year August,62,56,90.3,52,83.9,92.9,9,14.5,16.1,43,69.4,76.8,4,6.5,7.1,6,9.7,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2012,4 year August,63,55,87.3,52,82.5,94.5,7,11.1,12.7,45,71.4,81.8,3,4.8,5.5,7,11.1,1,1.6
84X703,Bronx Preparatory Charter School,All Students,2011,4 year August,66,56,84.8,55,83.3,98.2,0,0.0,0.0,55,83.3,98.2,1,1.5,1.8,8,12.1,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2010,4 year August,57,48,84.2,47,82.5,97.9,5,8.8,10.4,42,73.7,87.5,1,1.8,2.1,9,15.8,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2009,4 year August,74,59,79.7,59,79.7,100.0,9,12.2,15.3,50,67.6,84.7,0,0.0,0.0,14,18.9,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2008,4 year August,70,49,70.0,47,67.1,95.9,0,0.0,0.0,47,67.1,95.9,2,2.9,4.1,18,25.7,1,1.4
84X703,Bronx Preparatory Charter School,All Students,2007,4 year August,28,22,78.6,19,67.9,86.4,0,0.0,0.0,19,67.9,86.4,3,10.7,13.6,6,21.4,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2014,4 year June,87,65,74.7,63,72.4,96.9,8,9.2,12.3,55,63.2,84.6,2,2.3,3.1,19,21.8,1,1.1
84X703,Bronx Preparatory Charter School,All Students,2013,4 year June,62,54,87.1,51,82.3,94.4,9,14.5,16.7,42,67.7,77.8,3,4.8,5.6,8,12.9,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2012,4 year June,63,55,87.3,52,82.5,94.5,7,11.1,12.7,45,71.4,81.8,3,4.8,5.5,7,11.1,1,1.6
84X703,Bronx Preparatory Charter School,All Students,2011,4 year June,66,54,81.8,53,80.3,98.1,0,0.0,0.0,53,80.3,98.1,1,1.5,1.9,10,15.2,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2010,4 year June,57,6,10.5,6,10.5,100.0,1,1.8,16.7,5,8.8,83.3,0,0.0,0.0,51,89.5,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2009,4 year June,74,59,79.7,59,79.7,100.0,9,12.2,15.3,50,67.6,84.7,0,0.0,0.0,14,18.9,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2008,4 year June,70,47,67.1,45,64.3,95.7,0,0.0,0.0,45,64.3,95.7,2,2.9,4.3,20,28.6,1,1.4
84X703,Bronx Preparatory Charter School,All Students,2007,4 year June,28,16,57.1,16,57.1,100.0,0,0.0,0.0,16,57.1,100.0,0,0.0,0.0,12,42.9,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2013,5 year August,62,61,98.4,56,90.3,91.8,9,14.5,14.8,47,75.8,77.0,5,8.1,8.2,1,1.6,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2012,5 year August,61,56,91.8,53,86.9,94.6,7,11.5,12.5,46,75.4,82.1,3,4.9,5.4,1,1.6,4,6.6
84X703,Bronx Preparatory Charter School,All Students,2011,5 year August,65,59,90.8,56,86.2,94.9,0,0.0,0.0,56,86.2,94.9,3,4.6,5.1,4,6.2,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2010,5 year August,53,52,98.1,51,96.2,98.1,5,9.4,9.6,46,86.8,88.5,1,1.9,1.9,1,1.9,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2009,5 year August,72,69,95.8,65,90.3,94.2,9,12.5,13.0,56,77.8,81.2,4,5.6,5.8,2,2.8,1,1.4
84X703,Bronx Preparatory Charter School,All Students,2008,5 year August,66,51,77.3,51,77.3,100.0,0,0.0,0.0,51,77.3,100.0,0,0.0,0.0,9,13.6,2,3.0
84X703,Bronx Preparatory Charter School,All Students,2007,5 year August,26,23,88.5,20,76.9,87.0,0,0.0,0.0,20,76.9,87.0,3,11.5,13.0,2,7.7,1,3.8
84X703,Bronx Preparatory Charter School,All Students,2006,5 year August,38,37,97.4,37,97.4,100.0,0,0.0,0.0,37,97.4,100.0,0,0.0,0.0,1,2.6,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2013,5 year June,62,60,96.8,56,90.3,93.3,9,14.5,15.0,47,75.8,78.3,4,6.5,6.7,2,3.2,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2012,5 year June,61,56,91.8,53,86.9,94.6,7,11.5,12.5,46,75.4,82.1,3,4.9,5.4,1,1.6,4,6.6
84X703,Bronx Preparatory Charter School,All Students,2011,5 year June,65,59,90.8,56,86.2,94.9,0,0.0,0.0,56,86.2,94.9,3,4.6,5.1,4,6.2,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2010,5 year June,53,51,96.2,50,94.3,98.0,5,9.4,9.8,45,84.9,88.2,1,1.9,2.0,2,3.8,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2009,5 year June,72,63,87.5,61,84.7,96.8,9,12.5,14.3,52,72.2,82.5,2,2.8,3.2,8,11.1,1,1.4
84X703,Bronx Preparatory Charter School,All Students,2008,5 year June,66,50,75.8,50,75.8,100.0,0,0.0,0.0,50,75.8,100.0,0,0.0,0.0,10,15.2,2,3.0
84X703,Bronx Preparatory Charter School,All Students,2007,5 year June,26,23,88.5,20,76.9,87.0,0,0.0,0.0,20,76.9,87.0,3,11.5,13.0,2,7.7,1,3.8
84X703,Bronx Preparatory Charter School,All Students,2006,5 year June,38,37,97.4,37,97.4,100.0,0,0.0,0.0,37,97.4,100.0,0,0.0,0.0,1,2.6,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2012,6 year June,61,56,91.8,53,86.9,94.6,7,11.5,12.5,46,75.4,82.1,3,4.9,5.4,1,1.6,4,6.6
84X703,Bronx Preparatory Charter School,All Students,2011,6 year June,65,59,90.8,56,86.2,94.9,0,0.0,0.0,56,86.2,94.9,3,4.6,5.1,0,0.0,4,6.2
84X703,Bronx Preparatory Charter School,All Students,2010,6 year June,53,52,98.1,51,96.2,98.1,5,9.4,9.6,46,86.8,88.5,1,1.9,1.9,1,1.9,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2009,6 year June,72,71,98.6,67,93.1,94.4,9,12.5,12.7,58,80.6,81.7,4,5.6,5.6,0,0.0,1,1.4
84X703,Bronx Preparatory Charter School,All Students,2008,6 year June,66,54,81.8,52,78.8,96.3,0,0.0,0.0,52,78.8,96.3,2,3.0,3.7,4,6.1,7,10.6
84X703,Bronx Preparatory Charter School,All Students,2007,6 year June,26,21,80.8,21,80.8,100.0,0,0.0,0.0,21,80.8,100.0,0,0.0,0.0,0,0.0,2,7.7
84X703,Bronx Preparatory Charter School,All Students,2006,6 year June,38,37,97.4,37,97.4,100.0,0,0.0,0.0,37,97.4,100.0,0,0.0,0.0,1,2.6,0,0.0
84X703,Bronx Preparatory Charter School,All Students,2005,6 year June,31,26,83.9,25,80.6,96.2,0,0.0,0.0,25,80.6,96.2,1,3.2,3.8,5,16.1,0,0.0
84X704,KIPP Academy Charter School,All Students,2014,4 year August,75,72,96.0,69,92.0,95.8,35,46.7,48.6,34,45.3,47.2,3,4.0,4.2,1,1.3,1,1.3
84X704,KIPP Academy Charter School,All Students,2013,4 year August,77,73,94.8,73,94.8,100.0,48,62.3,65.8,25,32.5,34.2,0,0.0,0.0,4,5.2,0,0.0
84X704,KIPP Academy Charter School,All Students,2012,4 year August,65,64,98.5,63,96.9,98.4,41,63.1,64.1,22,33.8,34.4,1,1.5,1.6,1,1.5,0,0.0
84X704,KIPP Academy Charter School,All Students,2011,4 year August,60,57,95.0,57,95.0,100.0,35,58.3,61.4,22,36.7,38.6,0,0.0,0.0,2,3.3,1,1.7
84X704,KIPP Academy Charter School,All Students,2010,4 year August,55,53,96.4,53,96.4,100.0,34,61.8,64.2,19,34.5,35.8,0,0.0,0.0,2,3.6,0,0.0
84X704,KIPP Academy Charter School,All Students,2009,4 year August,33,29,87.9,29,87.9,100.0,18,54.5,62.1,11,33.3,37.9,0,0.0,0.0,3,9.1,1,3.0
84X704,KIPP Academy Charter School,All Students,2008,4 year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X704,KIPP Academy Charter School,All Students,2014,4 year June,75,68,90.7,66,88.0,97.1,35,46.7,51.5,31,41.3,45.6,2,2.7,2.9,5,6.7,1,1.3
84X704,KIPP Academy Charter School,All Students,2013,4 year June,77,72,93.5,72,93.5,100.0,48,62.3,66.7,24,31.2,33.3,0,0.0,0.0,5,6.5,0,0.0
84X704,KIPP Academy Charter School,All Students,2012,4 year June,65,62,95.4,61,93.8,98.4,41,63.1,66.1,20,30.8,32.3,1,1.5,1.6,3,4.6,0,0.0
84X704,KIPP Academy Charter School,All Students,2011,4 year June,60,54,90.0,54,90.0,100.0,35,58.3,64.8,19,31.7,35.2,0,0.0,0.0,5,8.3,1,1.7
84X704,KIPP Academy Charter School,All Students,2010,4 year June,55,52,94.5,52,94.5,100.0,33,60.0,63.5,19,34.5,36.5,0,0.0,0.0,3,5.5,0,0.0
84X704,KIPP Academy Charter School,All Students,2009,4 year June,33,27,81.8,27,81.8,100.0,15,45.5,55.6,12,36.4,44.4,0,0.0,0.0,5,15.2,1,3.0
84X704,KIPP Academy Charter School,All Students,2008,4 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X704,KIPP Academy Charter School,All Students,2013,5 year August,77,76,98.7,76,98.7,100.0,49,63.6,64.5,27,35.1,35.5,0,0.0,0.0,0,0.0,1,1.3
84X704,KIPP Academy Charter School,All Students,2012,5 year August,65,65,100.0,64,98.5,98.5,41,63.1,63.1,23,35.4,35.4,1,1.5,1.5,0,0.0,0,0.0
84X704,KIPP Academy Charter School,All Students,2011,5 year August,60,59,98.3,59,98.3,100.0,36,60.0,61.0,23,38.3,39.0,0,0.0,0.0,0,0.0,1,1.7
84X704,KIPP Academy Charter School,All Students,2010,5 year August,55,54,98.2,54,98.2,100.0,34,61.8,63.0,20,36.4,37.0,0,0.0,0.0,1,1.8,0,0.0
84X704,KIPP Academy Charter School,All Students,2009,5 year August,33,31,93.9,31,93.9,100.0,18,54.5,58.1,13,39.4,41.9,0,0.0,0.0,1,3.0,1,3.0
84X704,KIPP Academy Charter School,All Students,2008,5 year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X704,KIPP Academy Charter School,All Students,2013,5 year June,77,76,98.7,76,98.7,100.0,49,63.6,64.5,27,35.1,35.5,0,0.0,0.0,0,0.0,1,1.3
84X704,KIPP Academy Charter School,All Students,2012,5 year June,65,65,100.0,64,98.5,98.5,41,63.1,63.1,23,35.4,35.4,1,1.5,1.5,0,0.0,0,0.0
84X704,KIPP Academy Charter School,All Students,2011,5 year June,60,58,96.7,58,96.7,100.0,35,58.3,60.3,23,38.3,39.7,0,0.0,0.0,1,1.7,1,1.7
84X704,KIPP Academy Charter School,All Students,2010,5 year June,55,54,98.2,54,98.2,100.0,34,61.8,63.0,20,36.4,37.0,0,0.0,0.0,1,1.8,0,0.0
84X704,KIPP Academy Charter School,All Students,2009,5 year June,33,31,93.9,31,93.9,100.0,18,54.5,58.1,13,39.4,41.9,0,0.0,0.0,1,3.0,1,3.0
84X704,KIPP Academy Charter School,All Students,2008,5 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84X704,KIPP Academy Charter School,All Students,2012,6 year June,65,65,100.0,64,98.5,98.5,41,63.1,63.1,23,35.4,35.4,1,1.5,1.5,0,0.0,0,0.0
84X704,KIPP Academy Charter School,All Students,2011,6 year June,60,59,98.3,59,98.3,100.0,36,60.0,61.0,23,38.3,39.0,0,0.0,0.0,0,0.0,1,1.7
84X704,KIPP Academy Charter School,All Students,2010,6 year June,55,54,98.2,54,98.2,100.0,34,61.8,63.0,20,36.4,37.0,0,0.0,0.0,0,0.0,1,1.8
84X704,KIPP Academy Charter School,All Students,2009,6 year June,33,31,93.9,31,93.9,100.0,18,54.5,58.1,13,39.4,41.9,0,0.0,0.0,0,0.0,1,3.0
84X704,KIPP Academy Charter School,All Students,2008,6 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
